repo,commit,tool,rule_id,severity,file,line,masked_value,fingerprint,verdict,reason
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/proxy/nftables/proxier_test.go,4726,serv********************/p80,pkg/proxy/nftables/proxier_test.go:generic-high-entropy:c69c3bb8097cf1b3,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/proxy/nftables/proxier_test.go,5222,JO2X********************1/80,pkg/proxy/nftables/proxier_test.go:generic-high-entropy:f1ffdcd1a01e198b,FP,path or resource identifier
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/proxy/nftables/proxier_test.go,5235,5S6H********************2/80,pkg/proxy/nftables/proxier_test.go:generic-high-entropy:a00c2c93da99707f,FP,path or resource identifier
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/proxy/nftables/proxier_test.go,5248,U7E2********************9/80,pkg/proxy/nftables/proxier_test.go:generic-high-entropy:ee1cf00240c37ec7,FP,path or resource identifier
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/jwt_test.go,70,JHJe********************QDYU,pkg/serviceaccount/jwt_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,pkg/serviceaccount/jwt_test.go,73,----********************----,pkg/serviceaccount/jwt_test.go:private-key-block:3a697793bce3392d,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,pkg/serviceaccount/jwt_test.go,104,----********************----,pkg/serviceaccount/jwt_test.go:private-key-block:db9b8a2dbba2c12e,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/jwt_test.go,121,SoAB********************HpTc,pkg/serviceaccount/jwt_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/jwt_test.go,574,SoAB********************HpTc,pkg/serviceaccount/jwt_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/jwt_test.go,575,JHJe********************QDYU,pkg/serviceaccount/jwt_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,public key material
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/jwt_test.go,582,SoAB********************HpTc,pkg/serviceaccount/jwt_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/keyid_test.go,46,JHJe********************QDYU,pkg/serviceaccount/keyid_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,440,JHJe********************QDYU,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,440,249X********************RMWw,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:b3c19c855d488bd7,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,440,SoAB********************HpTc,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,440,H6cu********************SqiI,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:3400fcce1bc1a67e,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,440,BlHn********************Ai1Y,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:2845f9718534a855,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,450,JHJe********************QDYU,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,450,249X********************RMWw,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:b3c19c855d488bd7,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,450,SoAB********************HpTc,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,450,H6cu********************SqiI,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:3400fcce1bc1a67e,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,450,BlHn********************Ai1Y,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:2845f9718534a855,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,458,JHJe********************QDYU,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,458,249X********************RMWw,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:b3c19c855d488bd7,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,458,SoAB********************HpTc,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,458,H6cu********************SqiI,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:3400fcce1bc1a67e,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,458,BlHn********************Ai1Y,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:2845f9718534a855,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,466,JHJe********************QDYU,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:1d6a8f86f28c2d23,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,466,249X********************RMWw,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:b3c19c855d488bd7,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,466,SoAB********************HpTc,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:c4cf1e6547e09f2f,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,466,H6cu********************SqiI,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:3400fcce1bc1a67e,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/serviceaccount/openidmetadata_test.go,466,BlHn********************Ai1Y,pkg/serviceaccount/openidmetadata_test.go:generic-high-entropy:2845f9718534a855,FP,"key identifier, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/util/iptables/testing/parse_test.go,68,KUBE*****************ZT7O,pkg/util/iptables/testing/parse_test.go:generic-high-entropy:fbda4f7310c7bc96,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/util/iptables/testing/parse_test.go,104,KUBE*****************ZT7O,pkg/util/iptables/testing/parse_test.go:generic-high-entropy:fbda4f7310c7bc96,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/util/iptables/testing/parse_test.go,123,KUBE*****************ZT7O,pkg/util/iptables/testing/parse_test.go:generic-high-entropy:fbda4f7310c7bc96,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/util/iptables/testing/parse_test.go,137,KUBE*****************ZT7O,pkg/util/iptables/testing/parse_test.go:generic-high-entropy:fbda4f7310c7bc96,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/util/iptables/testing/parse_test.go,319,KUBE*****************ZT7O,pkg/util/iptables/testing/parse_test.go:generic-high-entropy:fbda4f7310c7bc96,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/util/iptables/testing/parse_test.go,355,KUBE*****************ZT7O,pkg/util/iptables/testing/parse_test.go:generic-high-entropy:fbda4f7310c7bc96,FP,generated resource name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/volume/fc/fc.go,243,plug********************un-0,pkg/volume/fc/fc.go:generic-high-entropy:9be15eb68c75166c,FP,documentation example
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,pkg/volume/util/hostutil/hostutil_linux_test.go,60,/var********************693/,pkg/volume/util/hostutil/hostutil_linux_test.go:generic-high-entropy:c01f7085d1c4e1b2,FP,path or resource identifier
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,plugin/pkg/admission/imagepolicy/certs_test.go,64,----********************----,plugin/pkg/admission/imagepolicy/certs_test.go:private-key-block:5a9df59fe4e239f4,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,plugin/pkg/admission/imagepolicy/certs_test.go,112,----********************----,plugin/pkg/admission/imagepolicy/certs_test.go:private-key-block:7c4517ae0c38719a,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/flowcontrol/v1/types.go,57,X-Ku********************-UID,staging/src/k8s.io/api/flowcontrol/v1/types.go:generic-high-entropy:f81daed91931bad2,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/flowcontrol/v1beta1/types.go,57,X-Ku********************-UID,staging/src/k8s.io/api/flowcontrol/v1beta1/types.go:generic-high-entropy:f81daed91931bad2,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/flowcontrol/v1beta2/types.go,57,X-Ku********************-UID,staging/src/k8s.io/api/flowcontrol/v1beta2/types.go:generic-high-entropy:f81daed91931bad2,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/flowcontrol/v1beta3/types.go,57,X-Ku********************-UID,staging/src/k8s.io/api/flowcontrol/v1beta3/types.go:generic-high-entropy:f81daed91931bad2,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/resource/v1/types.go,350,vali********************ngth,staging/src/k8s.io/api/resource/v1/types.go:generic-high-entropy:8e3f8bc62e6bd398,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/resource/v1beta1/types.go,343,vali********************ngth,staging/src/k8s.io/api/resource/v1beta1/types.go:generic-high-entropy:8e3f8bc62e6bd398,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/resource/v1beta2/types.go,335,vali********************ngth,staging/src/k8s.io/api/resource/v1beta2/types.go:generic-high-entropy:8e3f8bc62e6bd398,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/api/scheduling/v1alpha3/zz_generated.model_name.go,176,io.k********************licy,staging/src/k8s.io/api/scheduling/v1alpha3/zz_generated.model_name.go:generic-high-entropy:16a2e0199b75f458,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiextensions-apiserver/pkg/cmd/server/testing/testdata/localhost_127.0.0.1_localhost.key,1,----********************----,staging/src/k8s.io/apiextensions-apiserver/pkg/cmd/server/testing/testdata/localhost_127.0.0.1_localhost.key:private-key-block:b05eae91ef64456f,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiextensions-apiserver/test/integration/apiserver.local.config/certificates/apiserver.key,1,----********************----,staging/src/k8s.io/apiextensions-apiserver/test/integration/apiserver.local.config/certificates/apiserver.key:private-key-block:c1a7000efe536a0c,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiextensions-apiserver/test/integration/conversion/webhook.go,236,----********************----,staging/src/k8s.io/apiextensions-apiserver/test/integration/conversion/webhook.go:private-key-block:ca9168cded760abb,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apimachinery/pkg/labels/selector_test.go,984,axah********************7Nui,staging/src/k8s.io/apimachinery/pkg/labels/selector_test.go:generic-high-entropy:1d2632a8eccd7fc7,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apimachinery/pkg/labels/selector_test.go,989,axah********************7Nui,staging/src/k8s.io/apimachinery/pkg/labels/selector_test.go:generic-high-entropy:1d2632a8eccd7fc7,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apimachinery/pkg/runtime/serializer/protobuf/collections_test.go,149,azhz********************AA==,staging/src/k8s.io/apimachinery/pkg/runtime/serializer/protobuf/collections_test.go:generic-high-entropy:db6a6af389294477,FP,"encoded data, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apimachinery/pkg/runtime/serializer/protobuf/collections_test.go,170,azhz********************AA==,staging/src/k8s.io/apimachinery/pkg/runtime/serializer/protobuf/collections_test.go:generic-high-entropy:afd1e2c10d2b09b2,FP,"encoded data, not a credential"
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apimachinery/pkg/runtime/serializer/protobuf/collections_test.go,193,azhz********************ACIA,staging/src/k8s.io/apimachinery/pkg/runtime/serializer/protobuf/collections_test.go:generic-high-entropy:23eddcaf5268f947,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apimachinery/pkg/util/proxy/dial_test.go,203,----********************----,staging/src/k8s.io/apimachinery/pkg/util/proxy/dial_test.go:private-key-block:f304db1c19d0844d,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apimachinery/pkg/util/proxy/upgradeaware_test.go,1235,----********************----,staging/src/k8s.io/apimachinery/pkg/util/proxy/upgradeaware_test.go:private-key-block:b975195ae5e6e325,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/admission/attributes_test.go,43,INVA********************licy,staging/src/k8s.io/apiserver/pkg/admission/attributes_test.go:generic-high-entropy:16c3a293ecf64ad4,FP,long identifier or type name
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go,22,----********************----,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go:private-key-block:806eb9c21ec15f7a,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go,71,----********************----,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go:private-key-block:e5f9c2898c2483cb,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go,120,----********************----,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go:private-key-block:a13312e17f2862cf,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go,169,----********************----,staging/src/k8s.io/apiserver/pkg/admission/plugin/webhook/testcerts/certs.go:private-key-block:75eca23e326ca3cc,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/types_encryption.go,61,c2Vj********************Cg==,staging/src/k8s.io/apiserver/pkg/apis/apiserver/types_encryption.go:generic-high-entropy:f3914a23b0c81292,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/types_encryption.go,68,c2Vj********************aw==,staging/src/k8s.io/apiserver/pkg/apis/apiserver/types_encryption.go:generic-high-entropy:56b1c674e1f9347c,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/v1/types_encryption.go,61,c2Vj********************Cg==,staging/src/k8s.io/apiserver/pkg/apis/apiserver/v1/types_encryption.go:generic-high-entropy:f3914a23b0c81292,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/v1/types_encryption.go,68,c2Vj********************aw==,staging/src/k8s.io/apiserver/pkg/apis/apiserver/v1/types_encryption.go:generic-high-entropy:56b1c674e1f9347c,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go,61,A/j5********************j4Q=,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go:generic-high-entropy:82a8a17ed2535bef,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go,89,A/j5********************j4Q=,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go:generic-high-entropy:82a8a17ed2535bef,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go,95,A/j5********************j4Q=,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go:generic-high-entropy:82a8a17ed2535bef,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go,108,A/j5********************j4Q=,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go:generic-high-entropy:82a8a17ed2535bef,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go,114,A/j5********************j4Q=,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go:generic-high-entropy:82a8a17ed2535bef,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go,129,A/j5********************j4Q=,staging/src/k8s.io/apiserver/pkg/apis/apiserver/validation/validation_encryption_test.go:generic-high-entropy:82a8a17ed2535bef,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,jwt,high,staging/src/k8s.io/apiserver/pkg/authentication/token/cache/cached_token_authenticator_test.go,149,eyJh********************ZDeA,staging/src/k8s.io/apiserver/pkg/authentication/token/cache/cached_token_authenticator_test.go:jwt:b76e47b9f3174914,TP,bearer token (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/dynamiccertificates/tlsconfig_test.go,26,----********************----,staging/src/k8s.io/apiserver/pkg/server/dynamiccertificates/tlsconfig_test.go:private-key-block:a13312e17f2862cf,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/filters/timeout_test.go,567,----********************----,staging/src/k8s.io/apiserver/pkg/server/filters/timeout_test.go:private-key-block:8c4f59c3aad8a7ab,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,private-key-block,critical,staging/src/k8s.io/apiserver/pkg/server/graceful_shutdown_test.go,65,----********************----,staging/src/k8s.io/apiserver/pkg/server/graceful_shutdown_test.go:private-key-block:6320927ca0dbf780,TP,private key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/config_test.go,177,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/config_test.go:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/invalid-configs/invalid-typo.yaml,16,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/invalid-configs/invalid-typo.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes-cbc-first.yaml,26,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes-cbc-first.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes-gcm-first.yaml,16,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes-gcm-first.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys-reversed.json,15,+qcn********************SCA=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys-reversed.json:generic-high-entropy:4101671214927c2b,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys-reversed.json,19,Owq7********************PQ4=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys-reversed.json:generic-high-entropy:50b9091ff6363808,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys.json,15,Owq7********************PQ4=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys.json:generic-high-entropy:50b9091ff6363808,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys.json,19,+qcn********************SCA=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-keys.json:generic-high-entropy:4101671214927c2b,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers-reversed.json,15,+qcn********************SCA=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers-reversed.json:generic-high-entropy:4101671214927c2b,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers-reversed.json,25,Owq7********************PQ4=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers-reversed.json:generic-high-entropy:50b9091ff6363808,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers.json,15,Owq7********************PQ4=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers.json:generic-high-entropy:50b9091ff6363808,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers.json,25,+qcn********************SCA=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/aes/aes-cbc-multiple-providers.json:generic-high-entropy:4101671214927c2b,TP,symmetric key material (test fixture)
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml,33,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/identity-first.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml,19,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kms-first.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml,19,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/kmsv2-first.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
kubernetes,b2ec8b6fefac,secretloop,generic-high-entropy,medium,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml,28,YWJj********************NTY=,staging/src/k8s.io/apiserver/pkg/server/options/encryptionconfig/testdata/valid-configs/legacy.yaml:generic-high-entropy:dc9b5db8c9b009b3,FP,literal placeholder
